MJD,X_ECI,Y_ECI,Z_ECI,VX_ECI,VY_ECI,VZ_ECI,
59353.904432870396704,-5765233.768856035545468,-4255391.829749683849514,-2865852.405862085055560,3795.260840841182926,-1096.038816662927729,-6004.615030511996338,
59353.905127314799756,-5528637.178760298527777,-4314477.340202641673386,-3221457.938885460142046,4089.231230396163483,-872.972163439943643,-5845.815831447981509,
59353.905821759297396,-5274782.390827847644687,-4360094.801622108556330,-3566985.100181352347136,4370.384584182048457,-647.221341413527853,-5668.758405593513089,
59353.906516203700448,-5004464.921586384065449,-4392104.381737452931702,-3901354.999523315578699,4637.844857962171773,-419.494659912658221,-5474.005553700456403,
59353.907210648103501,-4718531.535439239814878,-4410408.914429985918105,-4223524.180600579828024,4890.780346719851877,-190.505697339320875,-5262.175273262107112,
59353.907905092601140,-4417877.506071940064430,-4414954.149836377240717,-4532487.866622964851558,5128.406217339669638,39.029028934005225,-5033.938539707896780,
59353.908599536996917,-4103443.729947052430362,-4405728.861072882078588,-4827283.072229217737913,5349.986832226480146,268.392356608903071,-4790.016882169886230,
59353.909293981501833,-3776213.715405392460525,-4382764.810474132187665,-5106991.552650598809123,5554.837828741799967,496.868726512641729,-4531.179839749336679,
59353.909988425897609,-3437210.445609933231026,-4346136.593652023933828,-5370742.613133233040571,5742.327987282049435,723.746384632016998,-4258.242370350630154,
59353.910682870402525,-3087493.140120758675039,-4295961.340242058038712,-5617715.753568671643734,5911.880955986419394,948.319578452894120,-3972.062178221834984,
59353.911377314798301,-2728153.913927176967263,-4232398.293403663672507,-5847143.147334857843816,6062.976806303559897,1169.890705357067873,-3673.536926148796283,
59353.912071759303217,-2360314.349448610562831,-4155648.253706939518452,-6058311.954315900802612,6195.153424617441487,1387.772420913828000,-3363.601373313564181,
59353.912766203698993,-1985121.990296242525801,-4065952.902388917747885,-6250566.461082582361996,6308.007749870293992,1601.289710490485731,-3043.224383837349706,
59353.913460648102046,-1603746.767252342309803,-3963594.002679895609617,-6423310.029212125577033,6401.196784840084547,1809.781900359038900,-2713.405834859897368,
59353.914155092599685,-1217377.367075836751610,-3848892.478391124866903,-6576006.866725618019700,6474.438408942944079,2012.604587193941825,-2375.173472212245088,
59353.914849537002738,-827217.561874760431238,-3722207.382100606802851,-6708183.601606630720198,6527.512004178771349,2209.131494699016912,-2029.579696706633058,
59353.915543981500377,-434482.504849374585319,-3583934.758610193151981,-6819430.666389189660549,6560.258864672723575,2398.756216425917501,-1677.698367983008211,
59353.916238425903430,-40395.007303950784262,-3434506.394548150710762,-6909403.486784607172012,6572.582471440802692,2580.893902658785009,-1320.621651079569119,
59353.916932870401070,353818.200092838727869,-3274388.482258475385606,-6977823.493340998888016,6564.448682437206116,2754.982909571308937,-959.456850829755581,
59353.917627314796846,746930.208811661112122,-3104080.173611307051033,-7024478.925108973868191,6535.885765873606942,2920.486450656403122,-595.323168938496224,
59353.918321759301762,1137717.676358676515520,-2924112.045660056639463,-7049225.448312642052770,6486.984237752521949,3076.894145476234826,-229.348403657108264,
59353.919016203697538,1524964.550512832356617,-2735044.464867837261409,-7051986.571980901993811,6417.896545932098888,3223.723474758811335,137.334360856433136,
59353.919710648202454,1907465.773919634986669,-2537465.882901055738330,-7032753.866538816131651,6328.836602170673359,3360.521166415493099,503.590065488701555,
59353.920405092598230,2284030.949645367916673,-2331991.034667036030442,-6991586.982319566421211,6220.079104974453003,3486.864541528213522,868.285013550361100,
59353.921099537001282,2653487.966615521814674,-2119259.065280579496175,-6928613.465994629077613,6091.958678426266488,3602.362731472915129,1230.290171533021521,
59353.921793981498922,3014686.563836602028459,-1899931.593865033471957,-6844028.387878958135843,5944.868890601582279,3706.657772111195300,1588.484406113187788,
59353.922488425901975,3366501.835291991941631,-1674690.701881967484951,-6738093.766115101985633,5779.261184770828550,3799.425629544537514,1941.757712335118413,
59353.923182870399614,3707837.670158830005676,-1444236.870195336174220,-6611137.806725157424808,5595.643652229934560,3880.377163853099319,2289.014411118107091,
59353.923877314802667,4037630.107515146490186,-1209286.860986239975318,-6463553.947487974539399,5394.579695504767187,3949.259002933049942,2629.176312988655354,
59353.924571759300306,4354850.613956544548273,-970571.546360314241610,-6295799.712658781558275,5176.686585036487486,4005.854353983285364,2961.185868031029713,
59353.925266203703359,4658509.270167841576040,-728833.684455074486323,-6108395.384502764791250,4942.633891186392248,4049.983771926782083,3284.009331093304354,
59353.925960648200999,4947657.856676984578371,-484825.666669813159388,-5901922.470622300170362,4693.141723251404073,4081.505880635179892,3596.639981388774686,
59353.926655092596775,5221392.827867483720183,-239307.207071899436414,-5677021.996055831201375,4428.978716899697247,4100.317961821287099,3898.101312613053324,
59353.927349536999827,5478858.153975263237953,6956.988017833330559,-5434392.590106518939137,4150.959805734177280,4106.356405783750233,4187.450116503685422,
59353.928043981497467,5719248.034634453244507,253199.577006125648040,-5174788.399908085353673,3859.943878824358762,4099.597019780666415,4463.779430633882839,
59353.928738425900519,5941809.460007591173053,498652.955954543198459,-4899016.834678760729730,3556.831355978653846,4080.055268134668040,4726.221390374978000,
59353.929432870398159,6145844.627210052683949,742551.639322647242807,-4607936.130678994581103,3242.561628418675355,4047.786402647397608,4973.950063135091114,
59353.930127314801211,6330713.200194512493908,984134.655300445039757,-4302452.751848819665611,2918.110350258786184,4002.885478782794507,5206.184210903871644,
59353.930821759298851,6495834.397863470017910,1222647.923306255834177,-3983518.628093436360359,2584.486548373506139,3945.487226222122899,5422.189973169817677,
59353.931516203701904,6640688.903769919648767,1457346.632763512898237,-3652128.238203605171293,2242.729578443892933,3875.765809770617125,5621.283426152999709,
59353.932210648097680,6764820.596347069367766,1687497.594714445760474,-3309315.533408445306122,1893.905913196667825,3793.934428635187487,5802.832996382128840,
59353.932905092602596,6867838.070160555653274,1912381.572753358865157,-2956150.735500366892666,1539.105811360452208,3700.244795735551179,5966.261713516388227,
59353.933599536998372,6949415.964705246500671,2131295.570584716740996,-2593736.992565752938390,1179.439881280068676,3594.986462037848469,6111.049286383702565,
59353.934293981503288,7009296.077519870363176,2343555.081435244530439,-2223206.920273939147592,816.035533171230782,3478.486021641565003,6236.734039247616238,
59353.934988425899064,7047288.264788675121963,2548496.281060864683241,-1845719.033730842405930,450.033322379507467,3351.106168174446793,6342.914667298073255,
59353.935682870396704,7063271.113258655183017,2745478.163773989304900,-1462454.074864151189104,82.583164360414145,3213.244605899642465,6429.251804405510484,
59353.936377314799756,7057192.391115283593535,2933884.607205912470818,-1074611.255355648230761,-285.159574511734320,3065.332797879743339,6495.469351129932875,
59353.937071759297396,7029069.250972207635641,3113126.350005467887968,-683404.428065614192747,-652.038049842881605,2907.834537242770239,6541.355473861105565,
59353.937766203700448,6978988.202748403884470,3282642.893411639612168,-290058.210985823883675,-1016.897857073381374,2741.244365134652071,6566.763279846812111,
59353.938460648103501,6907104.851803063414991,3441904.290754202753305,104195.922288597139413,-1378.590819035939603,2566.085913494549459,6571.611248954735856,
59353.939155092601140,6813643.414496741257608,3590412.841452400665730,498123.578543437004555,-1735.978716364157890,2382.910185040251690,6555.883521317797204,
59353.939849536996917,6698896.008619464002550,3727704.682526241522282,890491.382391023100354,-2087.937044338511896,2192.293745745246724,6519.629996034057513,
59353.940543981501833,6563221.716412233188748,3853351.266632757149637,1280070.925181989092380,-2433.358753950692972,1994.836817354740333,6462.966189834794932,
59353.941238425897609,6407045.425149290822446,3966960.715401153545827,1665642.688373014563695,-2771.157962115591545,1791.161268406878662,6386.072848689889724,
59353.941932870402525,6230856.451952257193625,4068179.063223786652088,2045999.937336814589798,-3100.273590061168761,1581.908494101515544,6289.195283266716615,
59353.942627314798301,6035206.942440158687532,4156691.356003664899617,2419952.572635863441974,-3419.672874998205316,1367.737239202345108,6172.642439129841478,
59353.943321759303217,5820710.079328806139529,4232222.631140526384115,2786330.909685746300966,-3728.354738139524216,1149.321351010643184,6036.785736647038902,
59353.944016203698993,5588038.072068656794727,4294538.752536877058446,3143989.391867489088327,-4025.353013004193599,927.347513180081705,5882.057684609300850,
59353.944710648102046,5337919.981023748405278,4343447.113677841611207,3491810.203979260753840,-4309.739511392805980,702.512953131423274,5708.950278518689629,
59353.945405092599685,5071139.342491566203535,4378797.198893323540688,3828706.792096481658518,-4580.626935853710165,475.523158690281207,5518.013220561820162,
59353.946099537002738,4788531.634510188363492,4400481.015574255026877,4153627.267758488655090,-4837.171664140719258,247.089566669666908,5309.851960321467232,
59353.946793981500377,4490981.576544904150069,4408433.372828977182508,4465557.686496060341597,-5078.576362202431483,17.927241116818607,5085.125503137107444,
59353.947488425903430,4179420.280866295099258,4402632.038232322782278,4763525.192663104273379,-5304.092351133694137,-211.247451370397755,4844.544027961810571,
59353.948182870401070,3854822.264039604924619,4383097.742595495656133,5046601.013555503450334,-5513.021723105744968,-439.719093541313100,4588.866381704886408,
59353.948877314796846,3518202.348218165338039,4349894.058985195122659,5313903.303756137378514,-5704.719264980933076,-666.775416015286282,4318.897529180700985,
59353.949571759301762,3170612.442124994937330,4303127.144655550830066,5564599.832726913504303,-5878.594250299735904,-891.709470581767846,4035.485923787959109,
59353.950266203697538,2813138.220854071900249,4242945.364377681165934,5797910.515608489513397,-6034.112075234820622,-1113.821796076029614,3739.520761869562193,
59353.950960648202454,2446895.717828236520290,4169538.769500263500959,6013109.769200562499464,-6170.795724125418928,-1332.422559317048808,3431.929123723465182,
59353.951655092598230,2073027.823389308527112,4083138.461574496235698,6209528.698133874684572,-6288.227035551492008,-1546.833636392487278,3113.672996204847550,
59353.952349537001282,1692700.726524109020829,3984015.826808819081634,6386557.095159247517586,-6386.047784733586923,-1756.390647419918650,2785.746229952081194,
59353.953043981498922,1307100.290914167184383,3872481.651505468878895,6543645.265571707859635,-6463.960576940404280,-1960.444933520946961,2449.171411225475822,
59353.953738425901975,917428.377895854529925,3748885.124852122738957,6680305.650743785314262,-6521.729511864201413,-2158.365451287747419,2104.996678276754665,
59353.954432870399614,524899.148333675228059,3613612.721040090080351,6796114.265702635049820,-6559.180677821217614,-2349.540573626265541,1754.292566369763563,
59353.955127314802667,130735.326385170919821,3467086.989202101249248,6890711.954785617999732,-6576.202551780297654,-2533.379848381336160,1398.148837608214762,
59353.955821759300306,-263835.550538000592496,3309765.224058630876243,6963805.439324738457799,-6572.746258649066476,-2709.315764511955422,1037.671199475344338,
59353.956516203703359,-657584.893705597147346,3142138.041844301857054,7015168.178355897776783,-6548.825597081597152,-2876.805405755026186,673.977912894791643,
59353.957210648200999,-1049286.817407242255285,2964727.857364714145660,7044641.019313099794090,-6504.516830189883876,-3035.331974414152683,308.196412809535218,
59353.957905092596775,-1437721.875057403929532,2778087.272519526071846,7052132.647685738280416,-6439.958306893678127,-3184.406204314683237,-58.540000586375541,
59353.958599536999827,-1821680.774353520013392,2582797.389366699848324,7037619.839633362367749,-6355.349946969508892,-3323.567708134714849,-425.095428895359532,
59353.959293981497467,-2199968.046915475279093,2379466.030135751236230,7001147.523507766425610,-6250.952616566948564,-3452.386230331213937,-790.334606788595238,
59353.959988425900519,-2571405.689077846240252,2168725.902565345168114,6942828.645316233858466,-6127.087393453237382,-3570.462848172709528,-1153.126107504265519,
