UTC,MJD,X,Y,Z,VX,VY,VZ
2021-05-19T00:22:23.000000,59353.015543981484,-4249454.189,-559507.055,6415181.016,4687.383354,-4365.916507,2721.747779
2021-05-19T00:23:23.000000,59353.016238425924,-3962924.889,-821706.47,6568386.827,4861.114514,-4372.062698,2383.791402
2021-05-19T00:24:23.000000,59353.01693287037,-3666422.014,-1083913.061,6701088.037,5019.768899,-4366.134109,2038.438361
2021-05-19T00:25:23.000000,59353.01762731482,-3360861.746,-1345398.789,6812872.964,5162.968635,-4348.017944,1686.762615
2021-05-19T00:26:23.000000,59353.01832175926,-3047181.495,-1605429.861,6903394.936,5290.384158,-4317.635249,1329.85665
2021-05-19T00:27:23.000000,59353.0190162037,-2726336.979,-1863268.775,6972373.305,5401.734711,-4274.941501,968.828242
2021-05-19T00:28:23.000000,59353.01971064815,-2399299.292,-2118176.405,7019594.267,5496.788745,-4219.927148,604.79723
2021-05-19T00:29:23.000000,59353.02040509259,-2067051.934,-2369414.115,7044911.489,5575.36424,-4152.618089,238.89222
2021-05-19T00:30:23.000000,59353.021099537036,-1730587.834,-2616245.892,7048246.533,5637.328865,-4073.076025,-127.752779
2021-05-19T00:31:23.000000,59353.02179398148,-1390906.373,-2857940.509,7029589.078,5682.599968,-3981.398724,-494.001722
2021-05-19T00:32:23.000000,59353.02248842592,-1049010.403,-3093773.689,6988996.945,5711.144417,-3877.720158,-858.719868
2021-05-19T00:33:23.000000,59353.02318287037,-705903.287,-3323030.283,6926595.918,5722.9783,-3762.210557,-1220.777063
2021-05-19T00:34:23.000000,59353.023877314816,-362585.953,-3545006.441,6842579.371,5718.166517,-3635.076396,-1579.050967
2021-05-19T00:35:23.000000,59353.02457175926,-20053.985,-3759011.789,6737207.703,5696.822282,-3496.560326,-1932.430267
2021-05-19T00:36:23.000000,59353.0252662037,320705.26,-3964371.592,6610807.584,5659.10654,-3346.941029,-2279.817883
2021-05-19T00:37:23.000000,59353.02596064815,658715.499,-4160428.913,6463770.997,5605.227277,-3186.532965,-2620.134187
2021-05-19T00:38:23.000000,59353.026655092595,993014.317,-4346546.747,6296554.103,5535.438719,-3015.686024,-2952.320195
2021-05-19T00:39:23.000000,59353.027349537035,1322655.921,-4522110.132,6109675.901,5450.040436,-2834.785048,-3275.340755
2021-05-19T00:40:23.000000,59353.02804398148,1646713.825,-4686528.234,5903716.705,5349.376343,-2644.24924,-3588.187688
2021-05-19T00:41:23.000000,59353.02873842593,1964283.482,-4839236.38,5679316.434,5233.833599,-2444.53145,-3889.882916
2021-05-19T00:42:23.000000,59353.02943287037,2274484.841,-4979698.06,5437172.71,5103.841397,-2236.117333,-4179.481593
2021-05-19T00:43:23.000000,59353.030127314814,2576464.831,-5107406.862,5178038.77,4959.869596,-2019.524345,-4456.075218
2021-05-19T00:44:23.000000,59353.03082175926,2869399.755,-5221888.346,4902721.195,4802.427167,-1795.300563,-4718.794684
2021-05-19T00:45:23.000000,59353.0315162037,3152497.582,-5322701.842,4612077.458,4632.060463,-1564.023348,-4966.813141
2021-05-19T00:46:23.000000,59353.03221064815,3425000.142,-5409442.166,4307013.309,4449.351425,-1326.297939,-5199.348668
2021-05-19T00:47:23.000000,59353.032905092594,3686185.199,-5481741.247,3988479.997,4254.915733,-1082.75597,-5415.666888
2021-05-19T00:48:23.000000,59353.03359953704,3935368.426,-5539269.664,3657471.349,4049.400825,-834.053825,-5615.083514
2021-05-19T00:49:23.000000,59353.03429398148,4171905.237,-5581738.076,3315020.68,3833.48377,-580.870857,-5796.96674
2021-05-19T00:50:23.000000,59353.03498842593,4395192.509,-5608898.546,2962197.588,3607.869064,-323.907493,-5960.739441
2021-05-19T00:51:23.000000,59353.03568287037,4604670.15,-5620545.746,2600104.604,3373.286352,-63.883234,-6105.881224
2021-05-19T00:52:23.000000,59353.03637731481,4799822.546,-5616518.035,2229873.734,3130.48805,198.465487,-6231.930349
2021-05-19T00:53:23.000000,59353.03707175926,4980179.846,-5596698.412,1852662.885,2880.246816,462.387554,-6338.485423
2021-05-19T00:54:23.000000,59353.037766203706,5145319.101,-5561015.324,1469652.198,2623.352951,727.119502,-6425.206857
2021-05-19T00:55:23.000000,59353.038460648146,5294865.245,-5509443.338,1082040.308,2360.611737,991.887892,-6491.818095
2021-05-19T00:56:23.000000,59353.03915509259,5428491.908,-5442003.664,691040.524,2092.840773,1255.911742,-6538.106618
2021-05-19T00:57:23.000000,59353.03984953704,5545922.082,-5358764.539,297876.965,1820.867268,1518.404995,-6563.92476
2021-05-19T00:58:23.000000,59353.04054398148,5646928.609,-5259841.448,-96219.352,1545.525297,1778.579082,-6569.190331
2021-05-19T00:59:23.000000,59353.041238425925,5731334.51,-5145397.203,-490014.452,1267.652982,2035.645549,-6553.886971
2021-05-19T01:00:23.000000,59353.04193287037,5799013.148,-5015641.852,-882275.357,988.089672,2288.818697,-6518.064195
2021-05-19T01:01:23.000000,59353.04262731481,5849888.21,-4870832.437,-1271774.028,707.673173,2537.318217,-6461.837187
2021-05-19T01:02:23.000000,59353.04332175926,5883933.54,-4711272.591,-1657291.3,427.237002,2780.371836,-6385.386374
2021-05-19T01:03:23.000000,59353.044016203705,5901172.793,-4537311.975,-2037620.774,147.607645,3017.217952,-6288.956711
2021-05-19T01:04:23.000000,59353.04471064815,5901678.937,-4349345.565,-2411572.657,-130.398125,3247.108181,-6172.856716
2021-05-19T01:05:23.000000,59353.04540509259,5885573.589,-4147812.777,-2777977.551,-405.975839,3469.309831,-6037.457309
2021-05-19T01:06:23.000000,59353.04609953704,5853026.202,-3933196.461,-3135690.146,-678.335871,3683.108364,-5883.190434
2021-05-19T01:07:23.000000,59353.046793981484,5804253.098,-3706021.731,-3483592.842,-946.705876,3887.809757,-5710.54741
2021-05-19T01:08:23.000000,59353.047488425924,5739516.367,-3466854.674,-3820599.253,-1210.33307,4082.742752,-5520.077105
2021-05-19T01:09:23.000000,59353.04818287037,5659122.623,-3216300.913,-4145657.603,-1468.486386,4267.261046,-5312.383993
2021-05-19T01:10:23.000000,59353.04887731482,5563421.641,-2955004.046,-4457754.001,-1720.458562,4440.745424,-5088.126045
2021-05-19T01:11:23.000000,59353.04957175926,5452804.867,-2683643.963,-4755915.582,-1965.568127,4602.605806,-4848.012409
2021-05-19T01:12:23.000000,59353.0502662037,5327703.815,-2402935.032,-5039213.503,-2203.161212,4752.283172,-4592.800943
2021-05-19T01:13:23.000000,59353.05096064815,5188588.363,-2113624.188,-5306765.789,-2432.613227,4889.251388,-4323.295617
2021-05-19T01:14:23.000000,59353.05165509259,5035964.946,-1816488.903,-5557740.021,-2653.330398,5013.018933,-4040.343811
2021-05-19T01:15:23.000000,59353.052349537036,4870374.666,-1512335.06,-5791355.852,-2864.751161,5123.130522,-3744.833519
2021-05-19T01:16:23.000000,59353.05304398148,4692391.319,-1201994.736,-6006887.364,-3066.347457,5219.168613,-3437.69046
2021-05-19T01:17:23.000000,59353.05373842592,4502619.352,-886323.891,-6203665.24,-3257.625891,5300.754808,-3119.875102
2021-05-19T01:18:23.000000,59353.05443287037,4301691.748,-566199.984,-6381078.755,-3438.128766,5367.551112,-2792.379622
2021-05-19T01:19:23.000000,59353.055127314816,4090267.857,-242519.512,-6538577.591,-3607.435006,5419.261089,-2456.224788
2021-05-19T01:20:23.000000,59353.05582175926,3869031.179,83804.514,-6675673.451,-3765.160923,5455.630877,-2112.456757
2021-05-19T01:21:23.000000,59353.0565162037,3638687.093,411845.151,-6791941.491,-3910.960788,5476.450053,-1762.143843
2021-05-19T01:22:23.000000,59353.05721064815,3399960.578,740664.154,-6887021.55,-4044.527228,5481.552407,-1406.373351
2021-05-19T01:23:23.000000,59353.057905092595,3153593.894,1069314.649,-6960619.197,-4165.591549,5470.816698,-1046.248439
2021-05-19T01:24:23.000000,59353.058599537035,2900344.255,1396843.854,-7012506.585,-4273.924031,5444.167325,-682.88491
2021-05-19T01:25:23.000000,59353.05929398148,2640981.485,1722295.835,-7042523.113,-4369.334093,5401.574836,-317.407932
2021-05-19T01:26:23.000000,59353.05998842593,2376285.666,2044714.283,-7050575.891,-4451.670329,5343.056318,49.051201
2021-05-19T01:27:23.000000,59353.06068287037,2107044.793,2363145.32,-7036640.01,-4520.820442,5268.675737,415.358279
2021-05-19T01:28:23.000000,59353.061377314814,1834052.427,2676640.32,-7000758.619,-4576.711151,5178.54419,780.37944
2021-05-19T01:29:23.000000,59353.06207175926,1558105.358,2984258.739,-6943042.804,-4619.308002,5072.820009,1142.984498
2021-05-19T01:30:23.000000,59353.0627662037,1280001.287,3285070.947,-6863671.271,-4648.615066,4951.708679,1502.050283
2021-05-19T01:31:23.000000,59353.06346064815,1000536.527,3578161.055,-6762889.822,-4664.67449,4815.462622,1856.463915
2021-05-19T01:32:23.000000,59353.064155092594,720503.732,3862629.718,-6641010.643,-4667.565979,4664.3809,2205.126004
2021-05-19T01:33:23.000000,59353.06484953704,440689.659,4137596.926,-6498411.4,-4657.406229,4498.808844,2546.953865
2021-05-19T01:34:23.000000,59353.06554398148,161872.972,4402204.764,-6335534.134,-4634.348277,4319.137517,2880.884769
2021-05-19T01:35:23.000000,59353.06623842593,-115177.92,4655620.135,-6152883.975,-4598.580717,4125.803035,3205.879148
2021-05-19T01:36:23.000000,59353.06693287037,-389706.966,4897037.444,-5951027.652,-4550.326848,3919.285773,3520.923745
2021-05-19T01:37:23.000000,59353.06762731481,-660972.536,5125681.219,-5730591.819,-4489.843774,3700.109445,3825.034752
2021-05-19T01:38:23.000000,59353.06832175926,-928249.412,5340808.687,-5492261.202,-4417.421425,3468.839992,4117.260931
2021-05-19T01:39:23.000000,59353.069016203706,-1190830.735,5541712.267,-5236776.542,-4333.381489,3226.084294,4396.686688
2021-05-19T01:40:23.000000,59353.069710648146,-1448029.865,5727721.979,-4964932.374,-4238.07621,2972.488681,4662.435065
2021-05-19T01:41:23.000000,59353.07040509259,-1699182.185,5898207.769,-4677574.62,-4131.887098,2708.737294,4913.670592
2021-05-19T01:42:23.000000,59353.07109953704,-1943646.81,6052581.72,-4375598.016,-4015.223532,2435.550306,5149.60202
2021-05-19T01:43:23.000000,59353.07179398148,-2180808.219,6190300.158,-4059943.382,-3888.521304,2153.682027,5369.484884
2021-05-19T01:44:23.000000,59353.072488425925,-2410077.792,6310865.646,-3731594.74,-3752.241103,1863.918928,5572.623958
2021-05-19T01:45:23.000000,59353.07318287037,-2630895.259,6413828.846,-3391576.291,-3606.866964,1567.077552,5758.375617
2021-05-19T01:46:23.000000,59353.07387731481,-2842730.052,6498790.258,-3040949.246,-3452.904668,1264.002272,5926.150121
2021-05-19T01:47:23.000000,59353.07457175926,-3045082.561,6565401.82,-2680808.532,-3290.880068,955.562843,6075.413783
2021-05-19T01:48:23.000000,59353.075266203705,-3237485.286,6613368.352,-2312279.363,-3121.337306,642.651761,6205.690923
2021-05-19T01:49:23.000000,59353.07596064815,-3419503.877,6642448.837,-1936513.711,-2944.836974,326.181529,6316.565598
2021-05-19T01:50:23.000000,59353.07665509259,-3590738.066,6652457.537,-1554686.676,-2761.954239,7.081851,6407.683113
2021-05-19T01:51:23.000000,59353.07734953704,-3750822.488,6643264.943,-1167992.765,-2573.276965,-313.703258,6478.751366
2021-05-19T01:52:23.000000,59353.078043981484,-3899427.379,6614798.539,-777642.107,-2379.403796,-635.218466,6529.54201
2021-05-19T01:53:23.000000,59353.078738425924,-4036259.17,6567043.393,-384856.591,-2180.942173,-956.500213,6559.891452
2021-05-19T01:54:23.000000,59353.07943287037,-4161060.95,6500042.552,9134.038,-1978.506219,-1276.579957,6569.70161
2021-05-19T01:55:23.000000,59353.08012731482,-4273612.801,6413897.243,403096.129,-1772.714569,-1594.487466,6558.940312
2021-05-19T01:56:23.000000,59353.08082175926,-4373732.005,6308766.877,795796.079,-1564.188242,-1909.254062,6527.641373
2021-05-19T01:57:23.000000,59353.0815162037,-4461273.125,6184868.857,1186004.291,-1353.548605,-2219.915868,6475.904476
2021-05-19T01:58:23.000000,59353.08221064815,-4536127.967,6042478.192,1572499.117,-1141.415319,-2525.517103,6403.894803
2021-05-19T01:59:23.000000,59353.08290509259,-4598225.412,5881926.914,1954070.769,-928.404274,-2825.113352,6311.842343
2021-05-15T21:59:23.000000,59349.916238425925,7598290.897,1199346.557,622879.163,155.492724,2419.81853,-6544.184658
2021-05-15T22:00:23.000000,59349.91693287037,7596447.855,1342590.104,229457.843,-217.007812,2354.273614,-6566.436331
2021-05-15T22:01:23.000000,59349.91762731481,7572251.623,1481778.363,-164681.931,-589.425143,2284.677387,-6568.12688
2021-05-15T22:02:23.000000,59349.91832175926,7525741.121,1616674.611,-558306.024,-960.628389,2211.242258,-6549.251698
2021-05-15T22:03:23.000000,59349.919016203705,7457023.073,1747054.951,-950181.998,-1329.488996,2134.183077,-6509.871852
2021-05-15T22:04:23.000000,59349.91971064815,7366271.754,1872708.43,-1339083.039,-1694.884313,2053.716419,-6450.113775
2021-05-15T22:05:23.000000,59349.92040509259,7253728.533,1993437.125,-1723791.872,-2055.701167,1970.059956,-6370.168888
2021-05-15T22:06:23.000000,59349.92109953704,7119701.194,2109056.192,-2103104.643,-2410.839569,1883.431855,-6270.293013
2021-05-15T22:07:23.000000,59349.921793981484,6964563.029,2219393.876,-2475834.758,-2759.21646,1794.050145,-6150.805446
2021-05-15T22:08:23.000000,59349.922488425924,6788751.716,2324291.484,-2840816.653,-3099.769304,1702.132104,-6012.087699
2021-05-15T22:09:23.000000,59349.92318287037,6592767.983,2423603.322,-3196909.485,-3431.459507,1607.893668,-5854.582054
2021-05-15T22:10:23.000000,59349.92387731482,6377174.074,2517196.598,-3543000.732,-3753.275733,1511.548879,-5678.789945
2021-05-15T22:11:23.000000,59349.92457175926,6142592.014,2604951.295,-3878009.688,-4064.237111,1413.309361,-5485.270148
2021-05-15T22:12:23.000000,59349.9252662037,5889701.689,2686760.004,-4200890.843,-4363.396326,1313.383853,-5274.636798
2021-05-15T22:13:23.000000,59349.92596064815,5619238.74,2762527.748,-4510637.144,-4649.842629,1211.977775,-5047.557167
2021-05-15T22:14:23.000000,59349.92665509259,5331992.288,2832171.763,-4806283.105,-4922.704599,1109.292829,-4804.7492
2021-05-15T22:15:23.000000,59349.927349537036,5028802.496,2895621.267,-5086907.773,-5181.152635,1005.526678,-4546.978981
2021-05-15T22:16:23.000000,59349.92804398148,4710557.99,2952817.21,-5351637.542,-5424.401311,900.872677,-4275.058192
2021-05-15T22:17:23.000000,59349.92873842592,4378193.138,3003712.011,-5599648.81,-5651.711624,795.519655,-3989.841466
2021-05-15T22:18:23.000000,59349.92943287037,4032685.204,3048269.274,-5830170.471,-5862.393132,689.651737,-3692.223642
2021-05-15T22:19:23.000000,59349.930127314816,3675051.37,3086463.51,-6042486.245,-6055.805969,583.448211,-3383.13686
2021-05-15T22:20:23.000000,59349.93082175926,3306345.647,3118279.838,-6235936.823,-6231.36264,477.083418,-3063.547534
2021-05-15T22:21:23.000000,59349.9315162037,2927655.684,3143713.685,-6409921.832,-6388.529627,370.726676,-2734.453264
2021-05-15T22:22:23.000000,59349.93221064815,2540099.486,3162770.489,-6563901.612,-6526.828811,264.542257,-2396.87968
2021-05-15T22:23:23.000000,59349.932905092595,2144822.051,3175465.391,-6697398.802,-6645.838669,158.689401,-2051.877237
2021-05-15T22:24:23.000000,59349.933599537035,1742991.949,3181822.938,-6809999.733,-6745.195291,53.322419,-1700.518062
2021-05-15T22:25:23.000000,59349.93429398148,1335797.828,3181876.792,-6901355.638,-6824.593319,-51.409171,-1343.892825
2021-05-15T22:26:23.000000,59349.93498842593,924444.882,3175669.445,-6971183.663,-6883.786787,-155.360517,-983.107549
2021-05-15T22:27:23.000000,59349.93568287037,510151.262,3163251.944,-7019267.699,-6922.589817,-258.391297,-619.280349
2021-05-15T22:28:23.000000,59349.936377314814,94144.459,3144683.623,-7045459.001,-6940.877105,-360.365556,-253.538115
2021-05-15T22:29:23.000000,59349.93707175926,-322342.347,3120031.847,-7049676.618,-6938.58426,-461.151506,112.986782
2021-05-15T22:30:23.000000,59349.9377662037,-738073.943,3089371.767,-7031907.625,-6915.707989,-560.621348,479.159818
2021-05-15T22:31:23.000000,59349.93846064815,-1151816.752,3052786.089,-6992207.147,-6872.306071,-658.651099,843.847641
2021-05-15T22:32:23.000000,59349.939155092594,-1562342.492,3010364.848,-6930698.195,-6808.497159,-755.12036,1205.921343
2021-05-15T22:33:23.000000,59349.93984953704,-1968431.816,2962205.2,-6847571.3,-6724.460459,-849.912027,1564.2597
2021-05-15T22:34:23.000000,59349.94054398148,-2368877.938,2908411.24,-6743083.954,-6620.435302,-942.912022,1917.752384
2021-05-15T22:35:23.000000,59349.94123842593,-2762490.221,2849093.82,-6617559.864,-6496.720565,-1034.009021,2265.303156
2021-05-15T22:36:23.000000,59349.94193287037,-3148097.73,2784370.396,-6471388.007,-6353.673987,-1123.094181,2605.833
2021-05-15T22:37:23.000000,59349.94262731481,-3524552.742,2714364.889,-6305021.51,-6191.711397,-1210.060874,2938.283281
2021-05-15T22:38:23.000000,59349.94332175926,-3890734.201,2639207.554,-6118976.324,-6011.30582,-1294.804485,3261.618949
2021-05-15T22:39:23.000000,59349.944016203706,-4245551.125,2559034.868,-5913829.713,-5812.986333,-1377.222276,3574.831787
2021-05-15T22:40:23.000000,59349.944710648146,-4587945.922,2473989.419,-5690218.552,-5597.33666,-1457.213253,3876.94359
2021-05-15T22:41:23.000000,59349.94540509259,-4916897.623,2384219.803,-5448837.43,-5364.993585,-1534.678016,4167.00921
2021-05-15T22:42:23.000000,59349.94609953704,-5231425.014,2289880.541,-5190436.579,-5116.645243,-1609.518619,4444.119514
2021-05-15T22:43:23.000000,59349.94679398148,-5530589.668,2191131.986,-4915819.627,-4853.029293,-1681.638451,4707.404268
2021-05-15T22:44:23.000000,59349.947488425925,-5813498.851,2088140.25,-4625841.177,-4574.930932,-1750.942147,4956.034976
2021-05-15T22:45:23.000000,59349.94818287037,-6079308.314,1981077.135,-4321404.221,-4283.18073,-1817.335518,5189.227645
2021-05-15T22:46:23.000000,59349.94887731481,-6327224.947,1870120.056,-4003457.389,-3978.652298,-1880.725528,5406.245468
2021-05-15T22:47:23.000000,59349.94957175926,-6556509.282,1755451.977,-3672992.038,-3662.25974,-1941.020308,5606.40139
2021-05-15T22:48:23.000000,59349.950266203705,-6766477.848,1637261.338,-3331039.194,-3334.95493,-1998.12919,5789.06054
2021-05-15T22:49:23.000000,59349.95096064815,-6956505.343,1515741.982,-2978666.355,-2997.724623,-2051.962768,5953.642479
2021-05-15T22:50:23.000000,59349.95165509259,-7126026.646,1391093.075,-2616974.158,-2651.58743,-2102.432983,6099.6233
2021-05-15T22:51:23.000000,59349.95234953704,-7274538.626,1263519.025,-2247092.93,-2297.590655,-2149.453209,6226.537557
2021-05-15T22:52:23.000000,59349.953043981484,-7401601.772,1133229.392,-1870179.127,-1936.806999,-2192.938394,6333.980067
2021-05-15T22:53:23.000000,59349.953738425924,-7506841.608,1000438.785,-1487411.665,-1570.331045,-2232.80525,6421.607525
2021-05-15T22:54:23.000000,59349.95443287037,-7589949.896,865366.756,-1099988.169,-1199.275511,-2268.972445,6489.13983
